"jobpostnr","nodeid","word","tag"
74,29,"import","O"
74,30,"related","O"
74,31,"documents","O"
74,32,"contracts","O"
74,33,"bills","O"
74,34,"of","O"
74,35,"lading","O"
74,36,"invoices","O"
74,37,"ensure","O"
74,38,"necessary","O"
74,39,"systems","O"
74,40,"are","O"
74,41,"updated","O"
74,42,"with","O"
74,43,"accurate","O"
74,44,"and","O"
74,45,"timely","O"
74,46,"information","O"
74,47,"secure","O"
74,48,"good","O"
74,49,"client","O"
74,50,"relations","O"
74,51,"at","O"
74,52,"all","O"
74,53,"times","O"
74,54,"and","O"
74,55,"ensure","O"
74,56,"inquiries","B-SKILL"
74,57,"are","O"
74,58,"handled","O"
74,59,"timely","O"
74,60,"and","O"
74,61,"professionally","O"
75,1,"conduct","O"
75,2,"daytoday","O"
75,3,"controlling","O"
75,4,"and","O"
75,5,"reporting","O"
75,6,"activities","O"
75,7,"in","O"
75,8,"compliance","O"
75,9,"with","O"
75,10,"france","O"
75,11,"telecom","O"
75,12,"policies","O"
75,13,"and","O"
75,14,"procedures","O"
75,15,"especially","O"
75,16,"ensuring","O"
75,17,"a","O"
75,18,"accurate","O"
75,19,"financial","O"
75,20,"delivery","O"
75,21,"timely","O"
75,22,"submission","O"
75,23,"accuracy","O"
75,24,"consistency","O"
75,25,"and","O"
75,26,"integrity","O"
75,27,"of","O"
75,28,"financial","B-SKILL"
75,29,"data","I-SKILL"
75,30,"external","O"
75,31,"and","O"
75,32,"internal","O"
75,33,"b","B-SKILL"
75,34,"closely","O"
75,35,"cooperation","B-SKILL"
75,36,"with","O"
75,37,"all","O"
75,38,"finance","B-SKILL"
75,39,"departments","O"
75,40,"c","B-SKILL"
75,41,"internal","I-SKILL"
75,42,"control","I-SKILL"
75,43,"compliance","O"
75,44,"conduct","O"
75,45,"accurately","O"
75,46,"all","O"
75,47,"aspects","O"
75,48,"of","O"
75,49,"monthly","O"
75,50,"financial","B-SKILL"
75,51,"reporting","I-SKILL"
75,52,"including","O"
75,53,"e","B-SKILL"
75,54,"p&l","I-SKILL"
75,55,"bs","O"
75,56,"and","O"
75,57,"cash","B-SKILL"
75,58,"flow","I-SKILL"
75,59,"preparation","O"
75,60,"and","O"
75,61,"analysis","O"
75,62,"f","O"
75,63,"business","B-SKILL"
75,64,"performances","I-SKILL"
75,65,"and","O"
75,66,"activities","O"
75,67,"analysis","O"
75,68,"g","O"
75,69,"revenue","B-SKILL"
75,70,"analysis","I-SKILL"
75,71,"conduct","O"
75,72,"budgeting","B-SKILL"
75,73,"forecasting","I-SKILL"
75,74,"and","O"
75,75,"strategic","B-SKILL"
75,76,"plan","I-SKILL"
75,77,"processes","O"
75,78,"and","O"
75,79,"deliver","O"
75,80,"all","O"
75,81,"requested","O"
75,82,"reports","O"
75,83,"and","O"
75,84,"analysis","O"
75,85,"in","O"
75,86,"a","O"
75,87,"timely","O"
75,88,"manner","O"
75,89,"assist","O"
75,90,"in","O"
75,91,"the","O"
75,92,"preparation","O"
75,93,"of","O"
75,94,"quarterly","O"
75,95,"yearly","O"
75,96,"closings","O"
75,97,"maintain","O"
75,98,"update","O"
75,99,"analytical","B-SKILL"
75,100,"chart","O"
75,101,"of","O"
75,102,"accounts","B-SKILL"
75,103,"according","O"
75,104,"to","O"
75,105,"business","B-SKILL"
75,106,"requirements","I-SKILL"
75,107,"and","O"
75,108,"determine","O"
75,109,"costs","O"
75,110,"allocation","O"
75,111,"&","O"
75,112,"transfer","B-SKILL"
75,113,"pricing","I-SKILL"
75,114,"provide","O"
75,115,"adhoc","O"
75,116,"analysis","O"
75,117,"and","O"
75,118,"support","O"
75,119,"requested","O"
75,120,"by","O"
75,121,"the","O"
75,122,"management","B-SKILL"
75,123,"prepare","O"
75,124,"and","O"
75,125,"control","O"
75,126,"all","O"
75,127,"required","O"
75,128,"documents","O"
75,129,"activities","O"
76,1,"specific","O"
76,2,"work","O"
76,3,"elements","O"
76,4,"of","O"
76,5,"the","O"
76,6,"job","O"
76,7,"include","O"
76,8,"but","O"
76,9,"are","O"
76,10,"not","O"
76,11,"limited","O"
76,12,"to","O"
76,13,"write","B-SKILL"
76,14,"test","I-SKILL"
76,15,"cases","I-SKILL"
76,16,"throughout","O"
76,17,"the","O"
76,18,"development","B-SKILL"
76,19,"lifecycle","O"
76,20,"plan","B-SKILL"
76,21,"schedule","I-SKILL"
76,22,"and","O"
76,23,"perform","O"
76,24,"manual","O"
76,25,"and","O"
76,26,"automated","O"
76,27,"software","B-SKILL"
76,28,"tests","I-SKILL"
76,29,"develop","I-SKILL"
76,30,"automated","I-SKILL"
76,31,"regression","I-SKILL"
76,32,"test","I-SKILL"
76,33,"suites","I-SKILL"
76,34,"using","O"
76,35,"automated","O"
76,36,"testing","B-SKILL"
76,37,"tools","I-SKILL"
76,38,"foster","O"
76,39,"a","O"
76,40,"continuous","B-SKILL"
76,41,"improvement","I-SKILL"
76,42,"approach","O"
76,43,"to","O"
76,44,"qa","O"
76,45,"activities","O"
76,46,"work","O"
76,47,"closely","O"
76,48,"with","O"
76,49,"software","B-SKILL"
76,50,"developers","I-SKILL"
76,51,"to","O"
76,52,"perform","O"
76,53,"early","O"
76,54,"testing","O"
76,55,"on","O"
76,56,"components","O"
76,57,"prior","O"
76,58,"to","O"
76,59,"integration","B-SKILL"
76,60,"builds","I-SKILL"
76,61,"manage","I-SKILL"
76,62,"defect","I-SKILL"
76,63,"tracking","I-SKILL"
76,64,"monitor","O"
76,65,"and","O"
76,66,"report","O"
76,67,"results","O"
76,68,"report","O"
76,69,"qa","O"
76,70,"status","O"
76,71,"as","O"
76,72,"appropriate","O"
76,73,"to","O"
76,74,"keep","O"
76,75,"project","B-SKILL"
76,76,"stakeholders","I-SKILL"
76,77,"informed","O"
76,78,"on","O"
76,79,"deliverables","O"
76,80,"and","O"
76,81,"timelines","B-SKILL"
77,1,"contribute","I-SKILL"
77,2,"to","O"
77,3,"and","O"
77,4,"support","O"
77,5,"the","O"
77,6,"creation","O"
77,7,"of","O"
77,8,"sbs","O"
77,9,"bf","O"
77,10,"s","O"
77,11,"accurate","O"
77,12,"and","O"
77,13,"positive","B-SKILL"
77,14,"image","I-SKILL"
77,15,"visvis","O"
77,16,"ngos","O"
77,17,"beneficiaries","O"
77,18,"and","O"
77,19,"other","O"
77,20,"outside","O"
77,21,"entities","O"
77,22,"present","O"
77,23,"the","O"
77,24,"work","O"
77,25,"of","O"
77,26,"sbs","O"
77,27,"bf","O"
77,28,"to","O"
77,29,"potential","O"
77,30,"donorsprivate","O"
77,31,"companies","O"
77,32,"figure","O"
77,33,"out","O"
77,34,"how","O"
77,35,"to","O"
77,36,"help","O"
77,37,"sbs","O"
77,38,"bf","O"
77,39,"meet","O"
77,40,"its","O"
77,41,"fundraising","B-SKILL"
77,42,"goals","O"
77,43,"identify","O"
77,44,"more","O"
77,45,"diverse","O"
77,46,"sources","O"
77,47,"of","O"
77,48,"funding","O"
77,49,"for","O"
77,50,"sbs","O"
77,51,"bf","O"
78,1,"maintain","O"
78,2,"and","O"
78,3,"expand","O"
78,4,"sales","B-SKILL"
78,5,"territory","I-SKILL"
78,6,"make","O"
78,7,"daily","O"
78,8,"sales","B-SKILL"
78,9,"calls","O"
78,10,"with","O"
78,11,"customers","O"
78,12,"sell","O"
78,13,"an","O"
78,14,"extensive","O"
78,15,"range","O"
78,16,"of","O"
78,17,"automotive","O"
78,18,"fasteners","O"
78,19,"chemicals","O"
78,20,"maintenance","O"
78,21,"and","O"
78,22,"other","O"
78,23,"related","O"
78,24,"products","O"
78,25,"provide","O"
78,26,"constant","O"
78,27,"sales","B-SKILL"
78,28,"increase","O"
79,1,"develop","B-SKILL"
79,2,"and","O"
79,3,"maintain","O"
79,4,"agencys","O"
79,5,"financial","O"
79,6,"and","O"
79,7,"economic","B-SKILL"
79,8,"products","O"
79,9,"compile","B-SKILL"
79,10,"analytical","I-SKILL"
79,11,"reviews","O"
79,12,"and","O"
79,13,"forecasts","B-SKILL"
79,14,"related","O"
79,15,"to","O"
79,16,"different","O"
79,17,"segments","O"
79,18,"of","O"
79,19,"economy","B-SKILL"
79,20,"compose","O"
79,21,"ratings","O"
79,22,"of","O"
79,23,"banks","B-SKILL"
79,24,"credit","O"
79,25,"organizations","O"
79,26,"and","O"
79,27,"insurance","O"
79,28,"companies","O"
79,29,"monitor","O"
79,30,"economyfocused","O"
79,31,"websites","O"
79,32,"both","O"
79,33,"local","O"
79,34,"and","O"
79,35,"international","O"
79,36,"find","O"
79,37,"financial","O"
79,38,"and","O"
79,39,"economic","B-SKILL"
79,40,"information","I-SKILL"
79,41,"useful","O"
79,42,"for","O"
79,43,"armenias","O"
79,44,"market","O"
79,45,"which","O"
79,46,"can","O"
79,47,"provide","O"
79,48,"bases","O"
79,49,"for","O"
79,50,"writing","B-SKILL"
79,51,"reviews","O"
79,52,"and","O"
79,53,"analyses","O"
79,54,"with","O"
79,55,"experts","O"
79,56,"comments","B-SKILL"
80,1,"provide","O"
80,2,"both","O"
80,3,"clerical","O"
80,4,"and","O"
80,5,"administrative","B-SKILL"
80,6,"support","I-SKILL"
80,7,"to","O"
80,8,"the","O"
80,9,"head","O"
80,10,"of","O"
80,11,"the","O"
80,12,"organisation","O"
80,13,"and","O"
80,14,"officers","O"
80,15,"coordinate","B-SKILL"
80,16,"and","O"
80,17,"implement","O"
80,18,"office","B-SKILL"
80,19,"procedures","I-SKILL"
80,20,"translate","I-SKILL"
80,21,"and","O"
80,22,"interpret","O"
80,23,"from","O"
80,24,"the","O"
80,25,"armenian","B-SKILL"
80,26,"language","I-SKILL"
80,27,"into","O"
80,28,"the","O"
80,29,"french","B-SKILL"
80,30,"language","I-SKILL"
80,31,"and","O"
80,32,"vice","O"
80,33,"versa","O"
80,34,"responsible","O"
80,35,"for","O"
80,36,"both","O"
80,37,"written","O"
80,38,"and","O"
80,39,"oral","O"
80,40,"communication","B-SKILL"
80,41,"word","I-SKILL"
80,42,"processing","I-SKILL"
80,43,"and","O"
80,44,"typing","B-SKILL"
80,45,"deal","O"
80,46,"with","O"
80,47,"telephone","O"
80,48,"and","O"
80,49,"email","O"
80,50,"inquiries","B-SKILL"
80,51,"create","O"
80,52,"and","O"
80,53,"maintain","O"
80,54,"filing","B-SKILL"
80,55,"systems","I-SKILL"
80,56,"order","I-SKILL"
80,57,"and","O"
80,58,"or","O"
80,59,"purchase","B-SKILL"
80,60,"stationery","O"
80,61,"and","O"
80,62,"equipment","O"
80,63,"schedule","B-SKILL"
80,64,"and","O"
80,65,"attend","O"
80,66,"meetings","O"
80,67,"create","O"
80,68,"agendas","O"
80,69,"and","O"
80,70,"take","O"
80,71,"minutes","O"
80,72,"keep","O"
80,73,"diaries","O"
80,74,"and","O"
80,75,"arrange","O"
80,76,"appointments","O"
80,77,"organize","O"
80,78,"travel","O"
80,79,"for","O"
80,80,"staff","O"
81,1,"create","B-SKILL"
81,2,"and","O"
81,3,"approve","O"
81,4,"the","O"
81,5,"document","O"
81,6,"nomenclature","O"
81,7,"check","O"
81,8,"timeliness","O"
81,9,"and","O"
81,10,"correctness","O"
81,11,"of","O"
81,12,"the","O"
81,13,"dispatch","B-SKILL"
81,14,"receptions","O"
81,15,"of","O"
81,16,"a","O"
81,17,"daily","O"
81,18,"correspondence","O"
81,19,"participate","O"
81,20,"in","O"
81,21,"development","O"
81,22,"instruction","B-SKILL"
81,23,"positions","O"
81,24,"and","O"
81,25,"others","O"
81,26,"installing","B-SKILL"
81,27,"order","O"
81,28,"of","O"
81,29,"the","O"
81,30,"work","O"
81,31,"with","O"
81,32,"the","O"
81,33,"document","O"
81,34,"participate","O"
81,35,"in","O"
81,36,"salary","O"
81,37,"calculation","B-SKILL"
81,38,"and","O"
81,39,"salary","O"
81,40,"report","O"
81,41,"formation","O"
81,42,"handle","O"
81,43,"telephone","O"
81,44,"calls","O"
81,45,"make","O"
81,46,"translations","B-SKILL"
81,47,"perform","O"
81,48,"other","O"
81,49,"related","O"
81,50,"duties","O"
81,51,"as","O"
81,52,"assigned","O"
82,1,"keep","O"
82,2,"up","O"
82,3,"to","O"
82,4,"date","O"
82,5,"with","O"
82,6,"trends","O"
82,7,"in","O"
82,8,"the","O"
82,9,"communication","B-SKILL"
82,10,"and","O"
82,11,"the","O"
82,12,"wireless","O"
82,13,"world","O"
82,14,"develop","O"
82,15,"and","O"
82,16,"manage","B-SKILL"
82,17,"new","O"
82,18,"mobile","O"
82,19,"products","O"
82,20,"and","O"
82,21,"services","O"
82,22,"b2c","O"
82,23,"and","O"
82,24,"b2b","O"
82,25,"manage","B-SKILL"
82,26,"product","I-SKILL"
82,27,"launches","O"
82,28,"across","O"
82,29,"multiple","O"
82,30,"market","B-SKILL"
82,31,"segments","I-SKILL"
82,32,"manage","I-SKILL"
82,33,"full","O"
82,34,"product","O"
82,35,"life","B-SKILL"
82,36,"cycle","I-SKILL"
82,37,"including","O"
82,38,"development","O"
82,39,"launch","O"
82,40,"and","O"
82,41,"maturity","O"
82,42,"build","O"
82,43,"and","O"
82,44,"execute","B-SKILL"
82,45,"the","O"
82,46,"product","B-SKILL"
82,47,"strategy","I-SKILL"
82,48,"and","O"
82,49,"develop","O"
82,50,"detailed","O"
82,51,"strategies","O"
82,52,"write","B-SKILL"
82,53,"mrs","O"
82,54,"marketing","O"
82,55,"requirement","B-SKILL"
82,56,"documents","I-SKILL"
82,57,"and","O"
82,58,"work","O"
82,59,"closely","O"
82,60,"with","O"
82,61,"the","O"
82,62,"team","O"
82,63,"members","O"
82,64,"to","O"
82,65,"ensure","O"
82,66,"product","O"
82,67,"delivery","O"
82,68,"and","O"
82,69,"quality","O"
82,70,"develop","O"
82,71,"and","O"
82,72,"maintain","O"
82,73,"close","O"
82,74,"relationships","O"
82,75,"with","O"
82,76,"other","O"
82,77,"departments","O"
82,78,"in","O"
82,79,"the","O"
82,80,"company","O"
82,81,"participate","O"
82,82,"in","O"
82,83,"the","O"
82,84,"strategic","B-SKILL"
82,85,"planning","I-SKILL"
82,86,"process","O"
82,87,"identifying","O"
82,88,"evaluating","O"
82,89,"and","O"
82,90,"qualifying","O"
82,91,"potential","O"
82,92,"opportunities","O"
82,93,"and","O"
82,94,"creating","O"
82,95,"strategic","B-SKILL"
82,96,"partnerships","I-SKILL"
82,97,"necessary","O"
82,98,"for","O"
82,99,"implementation","O"
82,100,"develop","O"
82,101,"and","O"
82,102,"deliver","O"
82,103,"strong","O"
82,104,"sales","B-SKILL"
82,105,"presentations","I-SKILL"
82,106,"to","O"
82,107,"all","O"
82,108,"levels","O"
82,109,"of","O"
82,110,"management","B-SKILL"
82,111,"structure","O"
82,112,"and","O"
82,113,"negotiate","B-SKILL"
82,114,"partner","O"
82,115,"alliances","O"
83,1,"arrange","B-SKILL"
83,2,"checking","O"
83,3,"and","O"
83,4,"ensure","O"
83,5,"authenticity","O"
83,6,"of","O"
83,7,"corporate","O"
83,8,"customers","O"
83,9,"documentation","B-SKILL"
83,10,"set","I-SKILL"
83,11,"analyze","O"
83,12,"and","O"
83,13,"evaluate","O"
83,14,"compliance","O"
83,15,"of","O"
83,16,"the","O"
83,17,"corporate","O"
83,18,"customer","O"
83,19,"and","O"
83,20,"the","O"
83,21,"deal","O"
83,22,"to","O"
83,23,"bank","B-SKILL"
83,24,"s","O"
83,25,"requirements","O"
83,26,"check","O"
83,27,"the","O"
83,28,"possibility","O"
83,29,"of","O"
83,30,"refinancing","B-SKILL"
83,31,"of","O"
83,32,"the","O"
83,33,"deal","O"
83,34,"at","O"
83,35,"the","O"
83,36,"expense","O"
83,37,"of","O"
83,38,"donor","B-SKILL"
83,39,"funds","I-SKILL"
83,40,"analyze","O"
83,41,"financial","O"
83,42,"state","O"
83,43,"of","O"
83,44,"the","O"
83,45,"corporate","O"
83,46,"customer","O"
83,47,"structure","O"
83,48,"the","O"
83,49,"deal","O"
83,50,"and","O"
83,51,"credit","O"
83,52,"limit","O"
83,53,"prepare","B-SKILL"
83,54,"summaries","I-SKILL"
83,55,"and","O"
83,56,"present","O"
83,57,"these","O"
83,58,"to","O"
83,59,"committees","O"
83,60,"of","O"
83,61,"the","O"
83,62,"bank","B-SKILL"
83,63,"prepare","O"
83,64,"contracts","O"
83,65,"and","O"
83,66,"reports","O"
83,67,"if","O"
83,68,"required","O"
84,1,"give","O"
84,2,"the","O"
84,3,"customer","O"
84,4,"complete","O"
84,5,"information","O"
84,6,"concerning","O"
84,7,"the","O"
84,8,"car","O"
84,9,"model","O"
84,10,"and","O"
84,11,"its","O"
84,12,"extras","O"
84,13,"checkout","O"
84,14,"and","O"
84,15,"checkin","O"
84,16,"the","O"
84,17,"cars","O"
84,18,"fillin","O"
84,19,"all","O"
84,20,"necessary","O"
84,21,"documentations","O"
84,22,"drive","O"
84,23,"the","O"
84,24,"vehicles","O"
84,25,"from","O"
84,26,"airport","O"
84,27,"station","O"
84,28,"to","O"
84,29,"headquarters","O"
84,30,"for","O"
84,31,"technical","O"
84,32,"check","O"
84,33,"and","O"
84,34,"maintenance","O"
84,35,"when","O"
84,36,"needed","O"
84,37,"etc","O"
84,38,"treat","O"
84,39,"the","O"
84,40,"customers","O"
84,41,"in","O"
84,42,"a","O"
84,43,"polite","B-SKILL"
84,44,"and","O"
84,45,"competent","O"
84,46,"way","O"
84,47,"be","O"
84,48,"aware","O"
84,49,"of","O"
84,50,"the","O"
84,51,"company","O"
84,52,"prices","O"
84,53,"rental","O"
84,54,"conditions","O"
84,55,"and","O"
84,56,"other","O"
84,57,"company","O"
84,58,"procedures","O"
84,59,"give","O"
84,60,"full","O"
84,61,"and","O"
84,62,"competent","O"
84,63,"information","O"
84,64,"to","O"
84,65,"the","O"
84,66,"customers","O"
84,67,"provide","O"
84,68,"a","O"
84,69,"high","O"
84,70,"level","O"
84,71,"of","O"
84,72,"customer","B-SKILL"
84,73,"service","I-SKILL"
84,74,"handle","O"
84,75,"customer","O"
84,76,"special","O"
84,77,"requests","O"
84,78,"if","O"
84,79,"possible","O"
84,80,"perform","O"
84,81,"other","O"
84,82,"related","O"
84,83,"duties","O"
84,84,"as","O"
84,85,"required","O"
84,86,"keep","O"
84,87,"the","O"
84,88,"image","B-SKILL"
84,89,"of","O"
84,90,"""sixt""","O"
84,91,"brand","O"
84,92,"high","O"
85,1,"provide","O"
85,2,"technical","B-SKILL"
85,3,"support","I-SKILL"
85,4,"in","O"
85,5,"delivery","O"
85,6,"and","O"
85,7,"implementation","O"
85,8,"of","O"
85,9,"rural","O"
85,10,"economic","B-SKILL"
85,11,"development","I-SKILL"
85,12,"project","O"
85,13,"in","O"
85,14,"the","O"
85,15,"south","O"
85,16,"of","O"
85,17,"armenia","O"
85,18,"plan","B-SKILL"
85,19,"lead","O"
85,20,"and","O"
85,21,"implement","B-SKILL"
85,22,"project","I-SKILL"
85,23,"activities","O"
85,24,"to","O"
85,25,"meet","O"
85,26,"project","O"
85,27,"outcomes","O"
85,28,"in","O"
85,29,"selected","O"
85,30,"value","B-SKILL"
85,31,"chains","I-SKILL"
85,32,"milk","O"
85,33,"and","O"
85,34,"meat","O"
85,35,"within","O"
85,36,"the","O"
85,37,"mentioned","O"
85,38,"project","O"
85,39,"framework","O"
85,40,"at","O"
85,41,"all","O"
85,42,"levels","O"
85,43,"strategic","O"
85,44,"tactical","O"
85,45,"and","O"
85,46,"operational","B-SKILL"
85,47,"ensuring","O"
85,48,"the","O"
85,49,"program","O"
85,50,"is","O"
85,51,"relevant","O"
85,52,"to","O"
85,53,"stakeholders","O"
85,54,"needs","O"
85,55,"and","O"
85,56,"interests","O"
85,57,"build","O"
85,58,"and","O"
85,59,"manage","B-SKILL"
85,60,"relationships","I-SKILL"
85,61,"with","O"
85,62,"stakeholders","O"
85,63,"including","O"
85,64,"communities","O"
85,65,"producer","O"
85,66,"organizations","O"
85,67,"key","O"
85,68,"private","O"
85,69,"sector","O"
85,70,"companies","O"
85,71,"as","O"
85,72,"well","O"
85,73,"as","O"
85,74,"national","O"
85,75,"and","O"
85,76,"local","O"
85,77,"ngos","O"
85,78,"ensure","O"
85,79,"adherence","O"
85,80,"to","O"
85,81,"sda","O"
85,82,"quality","O"
85,83,"standards","O"
85,84,"and","O"
85,85,"integration","B-SKILL"
85,86,"of","O"
85,87,"best","B-SKILL"
85,88,"practices","I-SKILL"
85,89,"as","O"
85,90,"well","O"
85,91,"as","O"
85,92,"adherence","O"
85,93,"to","O"
85,94,"donors","O"
85,95,"and","O"
85,96,"contractual","O"
85,97,"requirements","O"
85,98,"implement","O"
85,99,"gender","O"
85,100,"diversity","O"
85,101,"governance","B-SKILL"
85,102,"and","O"
85,103,"environmental","B-SKILL"
85,104,"policies","I-SKILL"
85,105,"throughout","O"
85,106,"programming","B-SKILL"
85,107,"undertake","O"
85,108,"market","B-SKILL"
85,109,"environment","I-SKILL"
85,110,"analysis","O"
85,111,"including","O"
85,112,"market","O"
85,113,"players","O"
85,114,"other","O"
85,115,"projects","O"
85,116,"and","O"
85,117,"organizations","O"
85,118,"state","O"
85,119,"institutions","O"
85,120,"etc","O"
85,121,"relevant","O"
85,122,"policies","O"
85,123,"and","O"
85,124,"developments","O"
85,125,"in","O"
85,126,"regard","O"
85,127,"to","O"
85,128,"the","O"
85,129,"project","O"
85,130,"specific","O"
85,131,"objective","O"
85,132,"produce","O"
85,133,"quality","O"
85,134,"program","O"
85,135,"reports","O"
85,136,"monthly","O"
85,137,"quarterly","O"
85,138,"and","O"
85,139,"annually","O"
85,140,"and","O"
85,141,"other","O"
85,142,"required","O"
85,143,"documents","O"
85,144,"and","O"
85,145,"materials","O"
85,146,"e","B-SKILL"
85,147,"g","O"
85,148,"newsletters","B-SKILL"
85,149,"informational","O"
85,150,"leaflets","O"
85,151,"etc","O"
85,152,"for","O"
85,153,"internal","O"
85,154,"and","O"
85,155,"external","O"
85,156,"usage","O"
85,157,"and","O"
85,158,"ensure","O"
85,159,"that","O"
85,160,"those","O"
85,161,"meet","O"
85,162,"stipulated","B-SKILL"
85,163,"deadlines","O"
85,164,"perform","O"
85,165,"other","O"
85,166,"duties","O"
85,167,"as","O"
85,168,"required","O"
85,169,"by","O"
85,170,"the","O"
85,171,"management","B-SKILL"
85,172,"of","O"
85,173,"the","O"
85,174,"project","O"
85,175,"and","O"
85,176,"organization","O"
86,1,"processhandle","B-SKILL"
86,2,"bank","I-SKILL"
86,3,"entries","O"
86,4,"and","O"
86,5,"accounts","B-SKILL"
86,6,"be","O"
86,7,"responsible","O"
86,8,"for","O"
86,9,"bank","B-SKILL"
86,10,"accounts","O"
86,11,"reconciliation","B-SKILL"
86,12,"and","O"
86,13,"verification","O"
86,14,"of","O"
86,15,"commissions","O"
86,16,"from","O"
86,17,"bank","B-SKILL"
86,18,"collection","I-SKILL"
86,19,"based","O"
86,20,"on","O"
86,21,"the","O"
86,22,"statements","O"
86,23,"provided","O"
86,24,"by","O"
86,25,"banks","B-SKILL"
86,26,"prepare","O"
86,27,"reports","O"
86,28,"administrate","O"
86,29,"dealers","O"
86,30,"transactions","O"
86,31,"provide","O"
86,32,"information","O"
86,33,"on","O"
86,34,"bank","B-SKILL"
86,35,"transactions","O"
86,36,"and","O"
86,37,"balances","O"
86,38,"administer","O"
86,39,"daily","O"
86,40,"banking","B-SKILL"
86,41,"correspondences","O"
87,1,"support","O"
87,2,"projects","O"
87,3,"directed","O"
87,4,"to","O"
87,5,"the","O"
87,6,"development","O"
87,7,"of","O"
87,8,"small","O"
87,9,"and","O"
87,10,"medium","O"
87,11,"businesses","O"
87,12,"projects","O"
87,13,"directed","O"
87,14,"to","O"
87,15,"the","O"
87,16,"development","O"
87,17,"of","O"
87,18,"agriculture","B-SKILL"
87,19,"and","O"
87,20,"agricultural","B-SKILL"
87,21,"infrastructures","I-SKILL"
87,22,"livestock","O"
87,23,"poultry","B-SKILL"
87,24,"sheep","O"
87,25,"breeding","O"
87,26,"and","O"
87,27,"as","O"
87,28,"well","O"
87,29,"as","O"
87,30,"remote","O"
87,31,"pasture","O"
87,32,"usage","O"
87,33,"and","O"
87,34,"maintenance","O"
87,35,"projects","O"
87,36,"rural","O"
87,37,"community","B-SKILL"
87,38,"development","I-SKILL"
87,39,"projects","O"
87,40,"research","B-SKILL"
87,41,"education","I-SKILL"
87,42,"and","O"
87,43,"consultancy","B-SKILL"
87,44,"projects","O"
87,45,"other","O"
87,46,"projects","O"
87,47,"upon","O"
87,48,"need","O"
88,1,"be","O"
88,2,"responsible","O"
88,3,"for","O"
88,4,"strategic","B-SKILL"
88,5,"planning","I-SKILL"
88,6,"be","O"
88,7,"responsible","O"
88,8,"for","O"
88,9,"business","B-SKILL"
88,10,"planning","I-SKILL"
88,11,"by","O"
88,12,"business","O"
88,13,"by","O"
88,14,"branches","O"
88,15,"be","O"
88,16,"responsible","O"
88,17,"for","O"
88,18,"budgeting","B-SKILL"
88,19,"budget","O"
88,20,"preparation","O"
88,21,"and","O"
88,22,"control","B-SKILL"
88,23,"budget","I-SKILL"
88,24,"forecast","I-SKILL"
88,25,"analyze","O"
88,26,"variance","O"
88,27,"actual","O"
88,28,"vs","O"
88,29,"budgeting","B-SKILL"
88,30,"perform","O"
88,31,"and","O"
88,32,"provide","O"
88,33,"analysis","O"
88,34,"of","O"
88,35,"current","O"
88,36,"results","O"
88,37,"to","O"
88,38,"prior","O"
88,39,"periods","O"
88,40,"andor","O"
88,41,"budget","B-SKILL"
88,42,"disclose","O"
88,43,"and","O"
88,44,"analyze","O"
88,45,"variances","O"
88,46,"from","O"
88,47,"actual","O"
88,48,"and","O"
88,49,"budgeting","B-SKILL"
88,50,"data","O"
88,51,"analyze","O"
88,52,"the","O"
88,53,"realization","O"
88,54,"of","O"
88,55,"branches","O"
88,56,"financial","B-SKILL"
88,57,"plans","I-SKILL"
89,1,"under","O"
89,2,"the","O"
89,3,"supervision","B-SKILL"
89,4,"of","O"
89,5,"fsdp","O"
89,6,"infrastructure","B-SKILL"
89,7,"team","O"
89,8,"leader","O"
89,9,"the","O"
89,10,"fms","O"
89,11,"shall","O"
89,12,"perform","O"
89,13,"the","O"
89,14,"following","O"
89,15,"tasks","O"
89,16,"prepare","B-SKILL"
89,17,"documentation","I-SKILL"
89,18,"necessary","O"
89,19,"for","O"
89,20,"the","O"
89,21,"organization","O"
89,22,"and","O"
89,23,"outsourcing","B-SKILL"
89,24,"of","O"
89,25,"research","B-SKILL"
89,26,"surveys","I-SKILL"
89,27,"assessments","O"
89,28,"and","O"
89,29,"analysis","O"
89,30,"in","O"
89,31,"various","O"
89,32,"segments","O"
89,33,"of","O"
89,34,"the","O"
89,35,"financial","B-SKILL"
89,36,"market","I-SKILL"
89,37,"banking","I-SKILL"
89,38,"insurance","I-SKILL"
89,39,"securities","O"
89,40,"mortgage","B-SKILL"
89,41,"and","O"
89,42,"etc","O"
89,43,"coordinate","B-SKILL"
89,44,"outsourced","I-SKILL"
89,45,"activities","O"
89,46,"and","O"
89,47,"partner","O"
89,48,"organizations","O"
89,49,"steps","O"
89,50,"to","O"
89,51,"implement","O"
89,52,"the","O"
89,53,"outsourced","B-SKILL"
89,54,"research","I-SKILL"
89,55,"assessments","O"
89,56,"surveys","B-SKILL"
89,57,"and","O"
89,58,"analysis","O"
89,59,"receive","O"
89,60,"and","O"
89,61,"review","O"
89,62,"all","O"
89,63,"documents","O"
89,64,"received","O"
89,65,"from","O"
89,66,"beneficiary","O"
89,67,"organizations","O"
89,68,"and","O"
89,69,"submit","O"
89,70,"corresponding","O"
89,71,"conclusions","O"
89,72,"summaries","O"
89,73,"comment","B-SKILL"
89,74,"and","O"
89,75,"recommendations","O"
89,76,"participate","O"
89,77,"in","O"
89,78,"joint","O"
89,79,"cooperation","B-SKILL"
89,80,"activities","O"
89,81,"between","O"
89,82,"fsdp","O"
